ID,Артикул,Производитель,Название,Ед. Изм.,Кол-во,Кол. Вн. склады,Цена
127871,LLE-T8-10-230-65-G13,IEK,Лампа светодиодная T8 линейная 10Вт 230В 6500К G13 IEK,шт,19,132685.0,125.71
86557,LDVO0-6566-36-0-6500-K01,IEK,Панель светодиодная ДВО 6566 eco 36Вт 6500К S IEK,шт,5,9214.0,1525.67
71201,UZM-XLK1-VN5-70120X,IEK,Муфта кабельная ПКВтп 5х70/120 б/н ПВХ/СПЭ изоляция 1кВ IEK,компл,2,81.0,1327.13
71200,UZM-XLK1-VN5-70120S,IEK,Муфта кабельная ПКВтп 5х70/120 с/н ПВХ/СПЭ изоляция 1кВ IEK,компл,2,,1950.24
71187,UZM-XLK1-VN4-150240X,IEK,Муфта кабельная ПКВтп 4х150/240 б/н ПВХ/СПЭ изоляция 1кВ IEK,компл,2,,701.1
72879,LLE-G45-7-230-40-E27,IEK,Лампа светодиодная G45 шар 7Вт 230В 4000К E27 IEK,шт,7,168555.0,70.12
71659,LDVO2D-PLP-6368,IEK,Комплект крепежных элементов №2 (подвесной монтаж) IEK,шт,2,4070.0,479.83
71016,UZM-XLBK1-VN4-1625XP,IEK,Муфта ПКВтпбэ 4х 16/25 б/н пайка ПВХ/СПЭ изоляция 1кВ IEK,шт,1,,835.48
70770,URM20-4-D25-D23-4,IEK,Разъем изолированный РшИм2-5-4 штекер (20шт) IEK,упак,5,343.0,114.8
70789,UTE10-4-D16-0-100,IEK,Наконечник-гильза НГИ2 16-14 (зеленый) (20шт) IEK,упак,3,408.0,234.02
70768,URM20-4-006-D34-4,IEK,"Разъем изолированный РшИм5,5-6-4 штекер (20шт) IEK",упак,7,507.0,132.75
70554,UHP30-20-020,IEK,Площадка самоклеящаяся 20х20 под хомуты белая (20шт) IEK,упак,12,552.0,45.28
70558,UHP31-20-020,IEK,Площадка самоклеящаяся 20х20 под хомуты черная (20шт) IEK,упак,20,469.0,36.03
70562,UHP31-40-020,IEK,Площадка самоклеящаяся 40х40 под хомуты черная (20шт) IEK,упак,10,,138.71
70781,USC-10-6-100,IEK,"Соединительный изолирующий зажим СИЗ-1 2,5-4,5 (100шт) IEK",упак,36,3870.0,317.02
70725,UNL11-L23-A27,IEK,"Наконечник изолированный штыревой круглый НкИш 1,5-2,5 синий (100шт) IEK",упак,2,424.0,278.09
69521,MKM14-V-48-30-Z,IEK,Корпус металлический ЩРв-48з-1 36 УХЛ3 IP31,шт,1,,1734.89
69254,LLVPOD-EPK-12-3H,IEK,"Блок аварийного питания БАП12-3,0 для LED IEK",шт,2,1410.0,3839.67
70004,PP48-2UC5EU-D05,ITK by IEK,ITK 2U патч-панель кат.5E UTP 48 портов (Dual),шт,4,885.0,2764.76
70278,UDRS-D2-1-K01,IEK,Трубка термоусаживаемая ТТУ 2/1 белая (1м) IEK,шт,100,18816.0,7.11
70112,SVA50D-RM,IEK,Расцепитель минимального напряжения РМ-800/1600 (РМ-40/43) IEK,шт,2,110.0,3166.97
69442,MAD32-5-016-C-10,IEK,Автоматический выключатель дифференциального тока АВДТ32М С16 10мА IEK,шт,5,,734.63
62972,CKK-40D-SB40-K01,IEK,Соединитель на стык боковой h=40мм IEK,шт,23,2344.0,16.83
50442,DRT50-0063-0090,IEK,Реле РТИ-5370 электротепловое 63-90А IEK,шт,6,97.0,3888.61
65213,LDVO0-1602-1-7-K01,IEK,Светильник ДВО 1602 белый круг LED 7Вт 4000 IP20,шт,2,,465.64
63053,YNN10-812-8D-K07,IEK,"Шина N ""ноль"" на DIN-изоляторе ШНИ-8х12-8-Д-С IEK",шт,2,2735.0,183.08
63094,YNN10-69-8D-K05,IEK,"Шина PE ""земля"" на DIN-изоляторе ШНИ-6х9-8-Д-Ж IEK",шт,1,82807.0,79.9
63213,MVA20-4-006-C,IEK,"Выключатель автоматический ВА47-29 4Р 6А 4,5кА С IEK",шт,2,35.0,983.77
50184,MVA40-1-050-C,IEK,Выключатель автоматический ВА47-100 1Р 50А 10кА С IEK,шт,5,726.0,716.98
61860,MVA40-1-063-C,IEK,Выключатель автоматический ВА47-100 1Р 63А 10кА С IEK,шт,4,501.0,716.98
26099,MVA40-1-100-D,IEK,Выключатель автоматический ВА47-100 1Р 100А 10кА D IEK,шт,6,161.0,745.52
66240,CNT-C600D33V037TM,IEK,"Преобразователь частоты CONTROL-C600 380В 3Ф 3,7кВт IEK",шт,1,,13837.88
66236,CNT-C600D33V0040TM,IEK,"Преобразователь частоты CONTROL-C600 380В 3Ф 0,40кВт IEK",шт,2,,7981.21
65051,EDK10-K33-03-DM,IEK,Светорегулятор поворотный ВСР10-1-0-ККм КВАРТА кремовый IEK,шт,17,25.0,153.97
62968,PC01-C5EUL-5M,ITK by IEK,ITK Коммутационный шнур (патч-корд) кат.5E UTP LSZH 5м серый,шт,9,,177.82
63021,YNN10-69-20C2-K07,IEK,"Шина N ""ноль"" на двух угловых изоляторах ШНИ-6х9-20-У2-С IEK",шт,1,2697.0,182.53
63023,YNN10-69-24C2-K07,IEK,"Шина N ""ноль"" на двух угловых изоляторах ШНИ-6х9-24-У2-С IEK",шт,1,2193.0,213.8
62391,PSN41-032-3,IEK,Розетка встраиваемая ССИ-423 32А-6ч/200-250В 2Р+PЕ IP44 MAGNUM IEK,шт,6,486.0,745.56
63212,MAD22-6-025-C-300,IEK,Автоматический выключатель дифференциального тока АВДТ34 C25 300мА IEK,шт,2,2068.0,2138.64
65037,WUP20-02-K02,IEK,"Шнур УШ-1КВ опрессованный с вилкой со встроенным выключателем 2х0,75/2м черный IEK",шт,20,698.0,176.29
62324,UKO11-190-140-070-K41-55,IEK,"Коробка распаячная КМ41244 для о/п 190х140х70мм IP55 (RAL 7035, 10 гермовводов) IEK",шт,6,3094.0,265.88
62329,UKO10-240-195-165-K41-55,IEK,"Коробка распаячная КМ41274 для о/п 240х195х165мм IP55 (RAL 7035, кабельные вводы 5шт) IEK",шт,2,132.0,497.36
18922,URP10-006-D34-6,IEK,"Разъем изолированный РпИп5-6-0,8 плоский (100шт) IEK",упак,16,467.0,328.9
19346,UMK00-N,IEK,"Маркер кабельный МК0- 1,5мм символ ""N"" (1000шт/упак) IEK",упак,3,104.0,97.46
19343,UMK00-A,IEK,"Маркер кабельный МК0- 1,5мм символ ""А"" (1000шт/упак) IEK",упак,1,192.0,97.46
18744,SVA10D-DK-1,IEK,Дополнительный контакт ДК-125(160)А IEK,шт,12,901.0,373.96
18879,MKM51-N-03-54,IEK,Корпус металлический ЩУ-3/1-0 У1 IP66 IEK,шт,1,308.0,4139.06
21847,KVK30-16-3,IEK,Выключатель ВКИ-230 3Р 16А 230/400В IP40 IEK,шт,4,2976.0,331.75
21404,KPK10-04,IEK,Приставка ПКИ-04 дополнительные контакты 4р IEK,шт,9,1464.0,248.79
21913,MKP12-N-36-40-05,IEK,Бокс ЩРН-П-36 модулей навесной пластик IP41 IEK,шт,1,918.0,2294.76
19527,SVA20-3-0100,IEK,Выключатель автоматический ВА88-33 3Р 100А 35кА ИЭК,шт,1,1524.0,3822.78
21353,MVA40-3-025-D,IEK,Выключатель автоматический ВА47-100 3Р 25А 10кА D IEK,шт,4,708.0,2236.58
20160,MVA20-1-032-B,IEK,"Выключатель автоматический ВА47-29 1Р 32А 4,5кА В IEK",шт,1,2311.0,189.53
20523,MNV10-2-025,IEK,Выключатель нагрузки (мини-рубильник) ВН-32 2Р 25А IEK,шт,2,7443.0,359.53
20315,BLS40-ENR-K01,IEK,Лампа ENR-22 сигнальная d=22мм белый неон/240В цилиндр IEK,шт,4,3.0,51.86
19190,MAD10-2-020-C-030,IEK,Дифференциальный автоматический выключатель АД12 2Р 20А 30мА IEK,шт,15,4911.0,957.11
21375,BBG20-AELA-K06,IEK,"Кнопка управления AELA-22 ""Грибок"" d=22мм 1з+1р неон/240В зеленая IEK",шт,31,128.0,298.77
18226,URP10-D25-D23-4,IEK,"Разъем изолированный РпИп2-5-0,8 плоский (100шт) IEK",упак,18,362.0,185.21
16560,UMK10-4,IEK,"Маркер кабельный МК1- 2,5мм символ ""4"" (1000шт/упак) IEK",упак,1,298.0,103.96
16565,UMK10-9,IEK,"Маркер кабельный МК1- 2,5мм символ ""9"" (1000шт/упак) IEK",упак,1,201.0,103.96
17908,ITT30-2-05-0500,IEK,"Трансформатор тока ТТИ-40 500/5А 5ВА класс 0,5 IEK",шт,4,242.0,607.19
16501,MVA20-1-016-B,IEK,"Выключатель автоматический ВА47-29 1Р 16А 4,5кА В IEK",шт,2,58055.0,155.86
16507,MVA20-3-020-B,IEK,"Выключатель автоматический ВА47-29 3Р 20А 4,5кА В IEK",шт,5,752.0,577.48
69075,LLE20-14-009-2700-T2,IEK,Лампа энергосберегающая спираль КЭЛ-S Е14 9Вт 2700К Т2 ИЭК,шт,2,,103.01
15507,YNN21-14-100,IEK,"Шина PEN ""земля-ноль"" 8х12мм 14/2 (14групп/крепеж по краям) IEK",шт,20,19306.0,264.94
16812,BSW10-ANCLR-3-K04,IEK,"Переключатель АNСLR-22-3 на 3 фиксированных положения ""I-O"" 1з+1р неон/240В красный IEK",шт,8,252.0,347.51
15270,UGN10-035-16-16,IEK,Наконечник-гильза Е35-16 35мм2 с изолированным фланцем (серо-коричневый) (100шт) IEK,упак,4,330.0,574.59
68786,KKM11-012-036-10,IEK,Контактор КМИ-11210 12А 36В/АС3 1НО IEK,шт,1,139.0,934.06
15624,DRT30-0055-0070,IEK,Реле РТИ-3361 электротепловое 55-70А IEK,шт,2,455.0,1387.83
13788,YSA40-25-27-68-K01,IEK,Сальник d=25мм (Dотв.бокса 27мм) белый IEK,шт,542,4782.0,5.12
141617,EMB22-K01-Q1,IEK,РУ-2-ББ Рамка 2 мест квадратная BOLERO Q1 белый,шт,9,,56.7
183535,IVS22-1-001-09,IEK,Стабилизатор напряжения настенный SLIM 1кВА IEK,шт,1,,4209.75
14096,YSA20-25-29-54-K41,IEK,Сальник PG 29 диаметр проводника 18-24мм IP54 IEK,шт,11,81088.0,46.29
68705,ITT10-3-05-0400,IEK,"Трансформатор тока ТТИ-А 400/5А 5ВА класс 0,5S IEK",шт,3,124.0,1551.27
68702,ITT10-3-05-0150,IEK,"Трансформатор тока ТТИ-А 150/5А 5ВА класс 0,5S IEK",шт,1,38.0,1363.41
14242,MVA20-1-040-B,IEK,"Выключатель автоматический ВА47-29 1Р 40А 4,5кА В IEK",шт,31,471.0,189.69
17027,MVA40-3-100-D,IEK,Выключатель автоматический ВА47-100 3Р 100А 10кА D IEK,шт,2,3971.0,2236.58
17026,MNV10-2-063,IEK,Выключатель нагрузки (мини-рубильник) ВН-32 2Р 63А IEK,шт,1,30143.0,451.57
69000,LDD13-017-1100-001,IEK,Датчик движения ДД-017 1100Вт 120град 12м IP44 белый IEK,шт,5,,618.19
68997,LDD11-301MB-1200-001,IEK,Датчик движения ДД-МВ301 1200Вт 360град 8м IP20 белый IEK,шт,3,2940.0,1206.78
68958,KYP11-16-02-00-ZK,IEK,Розетка разборная переносная с выключателем К02В 2 места CLASSIC IEK,шт,1,126.0,232.61
11595,CKMP10D-S-040-025-K01,IEK,Соединитель КМС 40x25 (4шт/компл) IEK,компл,204,2703.0,65.23
13820,UMK00-5,IEK,"Маркер кабельный МК0- 1,5мм символ ""5"" (1000шт/упак) IEK",упак,3,267.0,97.46
13821,UMK00-6,IEK,"Маркер кабельный МК0- 1,5мм символ ""6"" (1000шт/упак) IEK",упак,1,333.0,97.46
13822,UMK00-7,IEK,"Маркер кабельный МК0- 1,5мм символ ""7"" (1000шт/упак) IEK",упак,2,130.0,97.46
13824,UMK00-9,IEK,"Маркер кабельный МК0- 1,5мм символ ""9"" (1000шт/упак) IEK",упак,2,394.0,97.46
11259,UNL20-006-6-4,IEK,"Наконечник изолированный НКИ5,5-4 кольцо 4-6мм (100шт) IEK",упак,17,1795.0,361.78
11257,UNL20-D25-4-3,IEK,"Наконечник изолированный НКИ2-3 кольцо 1,5-2,5мм (100шт) IEK",упак,8,255.0,214.07
12282,SVA30D-AK-1,IEK,Аварийный контакт АК-250/400А IEK,шт,3,273.0,720.43
11345,YZN10D-ZGL-010-K03,IEK,Заглушка для ЗНИ-10мм2 (JXB70A) серая IEK,шт,150,3436.0,8.95
11375,YZN10D-ZGL-010-K07,IEK,Заглушка для ЗНИ-10мм2 (JXB70A) синяя IEK,шт,100,7648.0,12.32
11288,YZN10-004-K03,IEK,Зажим наборный ЗНИ-4мм2 (JXB35А) серый IEK,шт,102,260652.0,21.09
11376,YZN10D-ZGL-035-K07,IEK,Заглушка для ЗНИ-35мм2 (JXB125A) синяя IEK,шт,67,10919.0,13.09
11346,YZN10D-ZGL-035-K03,IEK,Заглушка для ЗНИ-35мм2 (JXB125A) серая IEK,шт,20,8544.0,14.0
11365,YZN10-010-K03,IEK,Зажим наборный ЗНИ-10мм2 (JXB70А) серый IEK,шт,56,59201.0,35.08
11366,YZN10-010-K07,IEK,Зажим наборный ЗНИ-10мм2 (JXB70А) синий IEK,шт,15,25913.0,34.85
11344,YZN10D-ZGL-006-K03,IEK,Заглушка для ЗНИ4-6мм2 (JXB35-50А) серая IEK,шт,40,105106.0,8.95
11373,YZN10D-ZGL-006-K07,IEK,Заглушка для ЗНИ4-6мм2 (JXB35-50А) синяя IEK,шт,36,12716.0,6.49
11522,KKM41-065-230-11,IEK,Контактор КМИ-46512 65А 230В/АС3 1НО;1НЗ IEK,шт,3,3383.0,2457.41
11290,YZN20-070-K52,IEK,Зажим наборный ЗНИ-70PEN 70мм2 (JXB-земля) IEK,шт,2,459.0,587.66
11407,BBT30-ABLFS-K07,IEK,Кнопка ABLFS-22 синий d=22мм неон/240В 1з+1р IEK,шт,5,184.0,261.61
11220,BBT20-ABLFP-K06,IEK,Кнопка ABLFP-22 зеленый d=22мм неон/240В 1з+1р IEK,шт,4,534.0,346.76
11221,BBT20-ABLFP-K04,IEK,Кнопка ABLFP-22 красный d=22мм неон/240В 1з+1р IEK,шт,4,382.0,346.76
11406,BBT30-ABLFS-K04,IEK,Кнопка ABLFS-22 красный d=22мм неон/240В 1з+1р IEK,шт,9,5880.0,245.66
11440,MVA40-1-016-C,IEK,Выключатель автоматический ВА47-100 1Р 16А 10кА С IEK,шт,1,8097.0,716.98
11442,MVA40-1-040-C,IEK,Выключатель автоматический ВА47-100 1Р 40А 10кА С IEK,шт,9,1006.0,716.98
11461,MVA40-4-080-C,IEK,Выключатель автоматический ВА47-100 4Р 80А 10кА С IEK,шт,3,283.0,2923.29
12220,MNV10-1-020,IEK,Выключатель нагрузки (мини-рубильник) ВН-32 1Р 20А IEK,шт,1,7635.0,179.84
11413,MNV10-3-063,IEK,Выключатель нагрузки (мини-рубильник) ВН-32 3Р 63А IEK,шт,3,27751.0,674.1
11940,BBG30-AEA-K07,IEK,"Кнопка управления AEА-22 ""Грибок"" d=22мм 1з+1р синяя IEK",шт,6,,270.08
11537,MDV10-2-040-300,IEK,Выключатель дифференциальный (УЗО) ВД1-63 2Р 40А 300мА IEK,шт,1,944.0,1631.76
13108,RRP20D-RRM-3,ONI by IEK,Разъем розеточный модульный РРМ78/3(PYF11A) для РЭК78/3(MY3) IEK,шт,20,29432.0,86.97
13663,MPP10-3,IEK,Панель для установки счетчика ПУ3/2-8 3-фазн. с боксом для автоматов модульных серий (8 мод.) (200x4,шт,11,,868.14
9911,URP20-006-D34-4,IEK,"Разъем изолированный РшИп5,5-4 штекер (100шт) IEK",упак,37,,273.17
10659,UGN10-016-08-12,IEK,Наконечник-гильза Е16-12 16мм2 с изолированным фланцем (зеленый) (100шт) IEK,упак,1,1955.0,285.54
61516,YDN10-0020,IEK,DIN-рейка оцинкованная 20см IEK,шт,15,86339.0,25.58
11342,YZN10-006-K03,IEK,Зажим наборный ЗНИ-6мм2 (JXB50А) серый IEK,шт,44,168374.0,25.04
10622,ITT10-2-05-0050,IEK,"Трансформатор тока ТТИ-А 50/5А 5ВА класс 0,5 IEK",шт,5,762.0,1022.11
10336,YSA20-14-16-54-K41,IEK,Сальник PG 16 диаметр проводника 9-13мм IP54 IEK,шт,20,238834.0,18.96
10624,ITT10-2-05-0100,IEK,"Трансформатор тока ТТИ-А 100/5А 5ВА класс 0,5 IEK",шт,3,5306.0,817.45
10425,SVA30-3-0250,IEK,Выключатель автоматический ВА88-35 3Р 250А 35кА ИЭК,шт,1,1962.0,5990.3
10330,MVA20-3-005-C,IEK,"Выключатель автоматический ВА47-29 3Р 5А 4,5кА С IEK",шт,6,168.0,647.94
11333,MNV10-3-020,IEK,Выключатель нагрузки (мини-рубильник) ВН-32 3Р 20А IEK,шт,1,2115.0,539.22
10093,MDV10-2-063-100,IEK,Выключатель дифференциальный (УЗО) ВД1-63 2Р 63А 100мА IEK,шт,15,5796.0,1613.67
10630,BKP10-1-K01,IEK,Корпус поста КП101 для кнопок управления 1 место белый IEK,шт,5,27354.0,87.15
10628,BKP10-4-K01,IEK,Корпус поста КП104 для кнопок управления 4 места белый IEK,шт,21,5141.0,166.84
10377,PSR12-125-5,IEK,Розетка стационарная ССИ-145 3Р+РЕ+N 125А 380-415В IP54 IEK,шт,9,,5698.98
10342,BLS40-ENR-K06,IEK,Лампа ENR-22 сигнальная d=22мм зеленый неон/240В цилиндр IEK,шт,2,70.0,47.49
68628,IPV20-6-0500-E,IEK,"Вольтметр аналоговый Э47 500В класс точности 1,5 96х96мм IEK",шт,7,20.0,1315.81
10044,YND10-2-15-125,IEK,Шины на DIN-рейку в корпусе (кросс-модуль) ШНК 2х15 L+PEN IEK,шт,16,6460.0,541.74
68616,IPA20-6-0200-E,IEK,"Амперметр аналоговый Э47 200/5А класс точности 1,5 96х96мм IEK",шт,6,74.0,1327.62
10379,PSR42-016-4,IEK,Розетка стационарная скрытая ССИ-414 3Р+Е 16А 380-415В IP44 IEK,шт,5,129.0,346.13
10380,PSR42-032-4,IEK,Розетка стационарная скрытая ССИ-424 3Р+Е 32А 380-415В IP44 IEK,шт,18,24.0,423.82
10629,BKP10-6-K01,IEK,Корпус поста КП105(6) для кнопок управления 5(6) мест белый IEK,шт,21,1707.0,332.6
